training_loss_SGD,training_acc_SGD,testing_loss_SGD,testing_acc_SGD,testing_loss_SGD_S,testing_acc_SGD_S,training_loss_Adam,training_acc_Adam,testing_loss_Adam,testing_acc_Adam,testing_loss_Adam_S,testing_acc_Adam_S
0.010864374027252197,0.50868,0.01056612857580185,0.5267000000000001,0.030717797350883484,0.1738,0.013637264897823334,0.35078000000000004,0.011782230412960053,0.4585,0.027877683788684608,0.6292
0.010786979188919068,0.51388,0.009945231461524963,0.5511,0.030036711382865906,0.18760000000000002,0.01234273026227951,0.42356000000000005,0.011209773552417755,0.48050000000000004,0.03329278462405324,0.6506000000000001
0.01075511070728302,0.51326,0.009947606474161147,0.5589000000000001,0.027983548069000243,0.20570000000000002,0.012070744366645812,0.43856000000000006,0.011471049845218658,0.47340000000000004,0.02861616096664071,0.6665
0.010730450060367585,0.5158,0.009810720050334931,0.5609000000000001,0.03377359807491302,0.1683,0.011875526313781738,0.45170000000000005,0.011162819015979767,0.4889,0.040430523592387434,0.646
0.01070531417131424,0.51732,0.010284722363948822,0.5457000000000001,0.035632729411125184,0.1796,0.011735205435752868,0.45740000000000003,0.011026959896087646,0.5112,0.054302874002981186,0.6566000000000001
0.010411554191112518,0.53236,0.009577175146341323,0.5762,0.03800341801643371,0.1636,0.011660510046482086,0.46088,0.010976582050323487,0.5,0.037217944315004345,0.6756
0.010321329011917114,0.5357000000000001,0.009816535222530365,0.5646,0.028741487145423888,0.189,0.011525922465324401,0.46838,0.010645584261417389,0.5155000000000001,0.05106805321733117,0.6729
0.010322766737937927,0.5354800000000001,0.00965371567606926,0.5694,0.028191599440574647,0.19,0.011409585630893707,0.4751,0.010813088166713714,0.517,0.06914030731627822,0.6529
0.010272400269508361,0.53624,0.00960388025045395,0.5694,0.03519651911258698,0.1673,0.011374050357341766,0.47532,0.010711130857467652,0.511,0.05419241880748272,0.6579
0.010283954081535339,0.53676,0.009484835112094879,0.5843,0.03600228605270386,0.168,0.011343115015029907,0.47838,0.010779317140579224,0.5119,0.04866422843296528,0.6504
0.010081108958721162,0.5437200000000001,0.00931367346048355,0.5910000000000001,0.039727255821228026,0.1568,0.011327959580421447,0.4807,0.010626940822601318,0.5238,0.06092902590323448,0.6716000000000001
0.010024589743614197,0.54732,0.00943416873216629,0.5817,0.037594617509841916,0.1564,0.011214674639701843,0.48652000000000006,0.010468616843223573,0.5305,0.06565240255740881,0.6671
