training_loss_SGD,training_acc_SGD,testing_loss_SGD,testing_acc_SGD,testing_loss_SGD_S,testing_acc_SGD_S,training_loss_Adam,training_acc_Adam,testing_loss_Adam,testing_acc_Adam,testing_loss_Adam_S,testing_acc_Adam_S
0.00769354615688324,0.46188,0.007214541244506836,0.48960000000000004,0.02127833342552185,0.1626,0.006682050431966782,0.52012,0.00627084743976593,0.5508000000000001,0.030861868186962602,0.7154
0.007444144144058228,0.47550000000000003,0.007039238983392715,0.5069,0.022843843603134156,0.18000000000000002,0.006691328331232071,0.52046,0.006181790786981583,0.5564,0.02837609043860018,0.7281000000000001
0.007359369041919708,0.47674000000000005,0.00704548904299736,0.5033,0.021111031603813172,0.1925,0.0066818861949443815,0.52378,0.006243470102548599,0.5502,0.0318395875218302,0.6941
0.0073070760917663576,0.48180000000000006,0.006814268237352371,0.5139,0.027068895101547242,0.14070000000000002,0.006687958341836929,0.52242,0.006189473110437393,0.553,0.030488800848289133,0.7026
0.007330124475955963,0.48068000000000005,0.006829939860105515,0.5186000000000001,0.03297672765254974,0.1403,0.006630589030981064,0.52288,0.006179021733999253,0.5549000000000001,0.028985490910901426,0.7254
0.007290924767255783,0.48438000000000003,0.006850190287828445,0.5118,0.031122061347961427,0.1433,0.006644077434539795,0.52244,0.006157560777664184,0.5565,0.031130789510769842,0.7093
0.00710965358376503,0.49558,0.006669415467977524,0.5235000000000001,0.02940096139907837,0.1411,0.006617694342136383,0.52392,0.006184410983324051,0.5523,0.03185005880116761,0.7103
0.007073924338817596,0.49538000000000004,0.006688953101634979,0.5224,0.033275931763648986,0.132,0.0066305345201492305,0.5250400000000001,0.006129422581195831,0.5568000000000001,0.030179336778203246,0.7121000000000001
0.007085058411359787,0.49654000000000004,0.006548639231920242,0.5311,0.02864807674884796,0.14650000000000002,0.006643062056303025,0.51986,0.00615935429930687,0.5545,0.03324883635531366,0.6967
0.007050444784164429,0.49978000000000006,0.0065075886607170105,0.5357000000000001,0.027082720756530763,0.16040000000000001,0.0066464625263214115,0.5240400000000001,0.00614875203371048,0.5512,0.02982210120523572,0.7114
0.007057213983535766,0.4973,0.006556334155797958,0.5327000000000001,0.031203061985969543,0.13620000000000002,0.006619616516828537,0.52534,0.0061449818968772885,0.5569000000000001,0.031797806809476616,0.7079000000000001
0.006948110597133636,0.5035200000000001,0.006486656677722931,0.5353,0.029652861595153807,0.14200000000000002,0.006576107136011124,0.5254000000000001,0.006131021147966385,0.5526,0.03115763858238518,0.7050000000000001
0.0069588205397129056,0.50348,0.006551763850450516,0.5307000000000001,0.030327904200553896,0.152,0.0065882856941223145,0.5258,0.006143444818258285,0.5571,0.028948539029960033,0.7132000000000001
0.006935226392745972,0.5007600000000001,0.006439003020524979,0.5356000000000001,0.02915368449687958,0.1526,0.006602644777297974,0.52356,0.006128701907396316,0.5593,0.032318408266041876,0.7092
0.0069295364427566526,0.50494,0.006454883056879044,0.5329,0.02810793721675873,0.15410000000000001,0.006596561002731323,0.52412,0.006077370148897171,0.5626,0.029222701152275203,0.7257
0.006900585678815842,0.50858,0.006416216337680816,0.5376000000000001,0.03213569762706757,0.1416,0.006573918098211289,0.52544,0.0060862931847572325,0.5647,0.0291585178080523,0.7238
0.006862460550069809,0.5087200000000001,0.006377304691076279,0.5391,0.030506642508506775,0.1489,0.006566488275527954,0.5259,0.006125526654720307,0.5579000000000001,0.03076984425356269,0.7184
0.006875806243419647,0.5087200000000001,0.006382148432731628,0.5433,0.03127164299488067,0.14650000000000002,0.006572394676208496,0.5267000000000001,0.006131440305709839,0.5569000000000001,0.03165836370288372,0.7266
0.006862061146497726,0.5088,0.006371293747425079,0.5392,0.02974753487110138,0.1476,0.006570649330615998,0.5266000000000001,0.0061393693685531615,0.5574,0.03523827897027731,0.6974
0.006860807148218155,0.5105200000000001,0.006378084772825241,0.5379,0.03190842170715332,0.1441,0.00657491287946701,0.5250600000000001,0.006104846704006195,0.5616,0.02946881247956634,0.7229
0.006854154264926911,0.50746,0.006315998047590256,0.5439,0.029702698922157288,0.1517,0.006537101229429245,0.5301400000000001,0.006080086213350296,0.5601,0.031851891606567505,0.7093
0.006826838027238846,0.51236,0.0063159291505813595,0.5453,0.029824952816963197,0.1521,0.0065301921892166135,0.5279600000000001,0.0060960265755653385,0.5614,0.033199659290043114,0.7091000000000001
0.006823502982854843,0.5126000000000001,0.00634911281466484,0.5415,0.03152951567173004,0.1461,0.006531188923120499,0.52974,0.006088064873218536,0.5571,0.031379978566046955,0.7145
0.006842310141324997,0.51014,0.006351453632116318,0.5409,0.030806467318534852,0.14450000000000002,0.006541170108318329,0.52566,0.006139576023817063,0.5598000000000001,0.028316704636771085,0.7319
0.0068290366995334625,0.5122,0.006321043121814728,0.5439,0.02990082161426544,0.1479,0.006549755573272705,0.5308200000000001,0.0060398535251617435,0.5621,0.031628482150597576,0.7152000000000001
0.006794130195379257,0.5120800000000001,0.006328813529014587,0.546,0.030533808541297912,0.14980000000000002,0.0065102611041069035,0.5294800000000001,0.006175894749164581,0.5616,0.03092563134622693,0.7309
